Student Country,Question Level,Topic,Subtopic,Keywords,Student ID,Question ID,Type of Answer
3,1,7,23,323,1288,426,1
3,1,7,23,323,1350,426,1
3,1,7,23,323,1332,426,1
3,1,7,23,323,1080,426,0
3,1,7,23,323,1080,426,0
3,1,7,23,323,966,426,0
3,1,7,23,323,975,426,0
3,1,7,23,323,1087,426,0
2,1,7,23,323,899,426,0
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,1
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,0
6,1,7,23,323,1220,426,1
1,1,7,23,323,851,426,0
3,1,7,23,323,1185,426,1
2,1,7,23,323,955,426,0
2,1,7,23,323,955,426,0
2,1,7,23,323,955,426,0
2,1,7,23,323,955,426,0
1,1,7,23,323,1322,426,1
1,1,7,23,323,1308,426,1
1,1,7,23,323,1286,426,0
1,1,7,23,323,1299,426,1
1,1,7,23,323,634,426,1
3,1,7,23,323,1341,426,1
3,0,7,23,322,1339,427,1
0,0,7,23,322,913,427,1
0,0,7,23,322,913,427,1
2,0,7,23,322,91,427,0
2,0,7,23,322,91,427,0
3,0,7,23,322,988,427,0
1,0,7,23,322,876,427,1
4,0,7,23,322,969,427,1
4,0,7,23,322,969,427,1
3,0,7,23,322,168,427,0
3,0,7,23,322,967,427,0
3,0,7,23,322,972,427,0
3,0,7,23,322,972,427,0
3,0,7,23,322,1517,427,0
3,0,7,23,322,1079,427,0
3,0,7,23,322,1269,427,0
3,0,7,23,322,1081,427,1
3,0,7,23,322,1081,427,0
3,0,7,23,322,974,427,1
3,0,7,23,322,986,427,1
3,0,7,23,322,986,427,1
3,0,7,23,322,986,427,0
3,0,7,23,322,986,427,1
3,0,7,23,322,1363,427,1
3,0,7,23,322,890,427,1
6,0,7,23,322,1197,427,1
2,0,7,23,322,899,427,0
2,0,7,23,322,1275,427,0
1,0,7,23,322,633,427,1
2,0,7,23,322,955,427,0
1,0,7,23,322,1289,427,0
1,0,7,23,322,1289,427,0
1,0,7,23,322,1284,427,0
1,0,7,23,322,1284,427,0
3,0,7,23,322,72,427,0
3,0,7,23,322,72,427,0
3,0,7,23,322,1273,427,0
2,1,7,23,31,81,428,1
2,1,7,23,31,1023,428,0
2,1,7,23,31,1023,428,1
2,1,7,23,31,1023,428,0
2,1,7,23,31,91,428,1
3,1,7,23,31,1076,428,0
3,1,7,23,31,1312,428,1
3,1,7,23,31,168,428,1
3,1,7,23,31,168,428,1
3,1,7,23,31,168,428,0
3,1,7,23,31,168,428,0
3,1,7,23,31,750,428,0
3,1,7,23,31,1252,428,0
3,1,7,23,31,972,428,1
3,1,7,23,31,972,428,0
3,1,7,23,31,1352,428,0
3,1,7,23,31,1352,428,0
3,1,7,23,31,1081,428,0
3,1,7,23,31,1230,428,0
3,1,7,23,31,1093,428,0
3,1,7,23,31,1150,428,0
3,1,7,23,31,1244,428,0
3,1,7,23,31,1244,428,0
3,1,7,23,31,1157,428,0
3,1,7,23,31,1157,428,0
3,1,7,23,31,1282,428,1
3,1,7,23,31,509,428,1
3,1,7,23,31,509,428,1
3,1,7,23,31,898,428,0
3,1,7,23,31,1147,428,0
3,1,7,23,31,1147,428,0
3,1,7,23,31,1148,428,0
3,1,7,23,31,1148,428,0
3,1,7,23,31,1276,428,0
3,1,7,23,31,1288,428,1
3,1,7,23,31,1146,428,0
3,1,7,23,31,1147,428,0
3,1,7,23,31,1334,428,0
3,1,7,23,31,1288,428,0
3,1,7,23,31,1334,428,0
3,1,7,23,31,1109,428,1
3,1,7,23,31,1087,428,0
3,1,7,23,31,1080,428,1
3,1,7,23,31,1363,428,0
3,1,7,23,31,1087,428,0
3,1,7,23,31,426,428,0
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,1
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,1
6,1,7,23,31,1196,428,0
6,1,7,23,31,1220,428,0
6,1,7,23,31,1220,428,1
1,1,7,23,31,884,428,1
1,1,7,23,31,851,428,1
2,1,7,23,31,958,428,0
2,1,7,23,31,955,428,1
2,1,7,23,31,955,428,0
2,1,7,23,31,955,428,0
2,1,7,23,31,955,428,0
1,1,7,23,31,1324,428,0
1,1,7,23,31,1322,428,0
1,1,7,23,31,1322,428,0
1,1,7,23,31,1322,428,0
1,1,7,23,31,1308,428,0
1,1,7,23,31,1308,428,0
1,1,7,23,31,1286,428,0
1,1,7,23,31,1300,428,0
1,1,7,23,31,1299,428,0
1,1,7,23,31,1283,428,1
3,1,7,23,31,1243,428,1
3,1,7,23,325,1143,429,1
2,1,7,23,325,91,429,1
2,1,7,23,325,1023,429,1
2,1,7,23,325,1023,429,0
2,1,7,23,325,1023,429,1
2,1,7,23,325,1023,429,1
2,1,7,23,325,1023,429,1
2,1,7,23,325,1023,429,1
2,1,7,23,325,1023,429,0
2,1,7,23,325,91,429,1
3,1,7,23,325,1229,429,1
3,1,7,23,325,1076,429,1
3,1,7,23,325,1312,429,1
3,1,7,23,325,168,429,0
3,1,7,23,325,168,429,1
3,1,7,23,325,510,429,0
3,1,7,23,325,1252,429,1
3,1,7,23,325,972,429,0
3,1,7,23,325,972,429,0
3,1,7,23,325,972,429,0
3,1,7,23,325,1331,429,1
3,1,7,23,325,465,429,1
3,1,7,23,325,457,429,0
3,1,7,23,325,1269,429,1
3,1,7,23,325,1081,429,0
3,1,7,23,325,483,429,0
3,1,7,23,325,591,429,0
3,1,7,23,325,1182,429,0
3,1,7,23,325,1158,429,1
3,1,7,23,325,1182,429,0
3,1,7,23,325,1150,429,0
3,1,7,23,325,1158,429,0
3,1,7,23,325,1150,429,0
3,1,7,23,325,1157,429,0
3,1,7,23,325,1253,429,0
3,1,7,23,325,509,429,1
3,1,7,23,325,898,429,0
3,1,7,23,325,535,429,1
3,1,7,23,325,1135,429,0
3,1,7,23,325,1163,429,1
3,1,7,23,325,1147,429,1
3,1,7,23,325,1147,429,1
3,1,7,23,325,1195,429,1
3,1,7,23,325,1276,429,1
3,1,7,23,325,1288,429,1
3,1,7,23,325,1288,429,1
3,1,7,23,325,1288,429,0
3,1,7,23,325,1146,429,0
3,1,7,23,325,1179,429,1
3,1,7,23,325,1350,429,0
3,1,7,23,325,1087,429,1
3,1,7,23,325,1080,429,1
3,1,7,23,325,986,429,1
3,1,7,23,325,1332,429,1
3,1,7,23,325,1080,429,1
3,1,7,23,325,966,429,0
3,1,7,23,325,1087,429,1
3,1,7,23,325,1077,429,0
3,1,7,23,325,1077,429,0
3,1,7,23,325,1130,429,1
3,1,7,23,325,426,429,0
2,1,7,23,325,899,429,1
2,1,7,23,325,899,429,0
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,0
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,1
6,1,7,23,325,1220,429,0
6,1,7,23,325,1220,429,0
1,1,7,23,325,851,429,0
2,1,7,23,325,955,429,0
1,1,7,23,325,1322,429,0
1,1,7,23,325,1322,429,0
1,1,7,23,325,1284,429,0
1,1,7,23,325,1286,429,1
1,1,7,23,325,1290,429,1
1,1,7,23,325,1286,429,0
1,1,7,23,325,1286,429,0
1,1,7,23,325,1291,429,0
1,1,7,23,325,1283,429,0
3,1,7,23,325,72,429,0
3,1,7,23,325,1341,429,1
3,1,7,23,325,374,429,1
3,0,7,23,325,1339,430,1
3,0,7,23,325,387,430,0
0,0,7,23,325,913,430,1
0,0,7,23,325,913,430,0
2,0,7,23,325,91,430,0
2,0,7,23,325,91,430,0
2,0,7,23,325,91,430,0
3,0,7,23,325,988,430,1
4,0,7,23,325,969,430,1
4,0,7,23,325,969,430,0
3,0,7,23,325,972,430,0
3,0,7,23,325,1517,430,0
3,0,7,23,325,1517,430,0
3,0,7,23,325,1517,430,0
3,0,7,23,325,1079,430,0
3,0,7,23,325,1081,430,0
3,0,7,23,325,394,430,0
3,0,7,23,325,982,430,1
3,0,7,23,325,986,430,1
3,0,7,23,325,986,430,0
3,0,7,23,325,986,430,1
3,0,7,23,325,986,430,1
3,0,7,23,325,986,430,0
3,0,7,23,325,1077,430,0
3,0,7,23,325,1332,430,1
3,0,7,23,325,890,430,1
3,0,7,23,325,359,430,0
2,0,7,23,325,899,430,0
2,0,7,23,325,899,430,0
1,0,7,23,325,884,430,0
1,0,7,23,325,633,430,1
2,0,7,23,325,955,430,0
1,0,7,23,325,1289,430,0
1,0,7,23,325,1289,430,0
1,0,7,23,325,1284,430,0
3,0,7,23,325,72,430,0
3,0,7,23,325,72,430,0
3,0,7,23,325,72,430,0
3,0,7,23,325,72,430,0
3,1,7,23,325,956,431,0
3,1,7,23,325,956,431,0
3,1,7,23,325,956,431,0
3,1,7,23,325,1271,431,1
2,1,7,23,325,91,431,1
2,1,7,23,325,1023,431,1
2,1,7,23,325,1023,431,0
2,1,7,23,325,1023,431,1
2,1,7,23,325,1023,431,0
2,1,7,23,325,1023,431,1
2,1,7,23,325,1023,431,1
2,1,7,23,325,91,431,1
2,1,7,23,325,91,431,1
3,1,7,23,325,1076,431,1
3,1,7,23,325,168,431,0
3,1,7,23,325,168,431,1
3,1,7,23,325,168,431,0
3,1,7,23,325,1252,431,1
3,1,7,23,325,1252,431,1
3,1,7,23,325,972,431,0
3,1,7,23,325,1082,431,1
3,1,7,23,325,1352,431,1
3,1,7,23,325,1079,431,1
3,1,7,23,325,1079,431,0
3,1,7,23,325,1331,431,0
3,1,7,23,325,1156,431,1
3,1,7,23,325,1182,431,0
3,1,7,23,325,1191,431,1
3,1,7,23,325,1241,431,0
3,1,7,23,325,1244,431,0
3,1,7,23,325,1256,431,0
3,1,7,23,325,1256,431,0
3,1,7,23,325,509,431,1
3,1,7,23,325,375,431,1
3,1,7,23,325,1147,431,0
3,1,7,23,325,1147,431,0
3,1,7,23,325,1195,431,1
3,1,7,23,325,1148,431,0
3,1,7,23,325,1276,431,0
3,1,7,23,325,1288,431,1
3,1,7,23,325,1179,431,1
3,1,7,23,325,1146,431,0
3,1,7,23,325,1146,431,0
3,1,7,23,325,1179,431,1
3,1,7,23,325,1179,431,1
3,1,7,23,325,1288,431,0
3,1,7,23,325,1109,431,0
3,1,7,23,325,1122,431,0
3,1,7,23,325,1080,431,1
3,1,7,23,325,1080,431,1
3,1,7,23,325,986,431,1
3,1,7,23,325,1080,431,0
3,1,7,23,325,966,431,0
3,1,7,23,325,1087,431,0
3,1,7,23,325,973,431,0
3,1,7,23,325,426,431,1
3,1,7,23,325,411,431,0
2,1,7,23,325,899,431,1
2,1,7,23,325,899,431,1
2,1,7,23,325,899,431,0
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,0
6,1,7,23,325,1220,431,0
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,0
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,0
6,1,7,23,325,1220,431,0
6,1,7,23,325,1220,431,0
6,1,7,23,325,1196,431,1
6,1,7,23,325,1220,431,1
6,1,7,23,325,1220,431,0
1,1,7,23,325,884,431,1
1,1,7,23,325,851,431,0
3,1,7,23,325,1185,431,1
3,1,7,23,325,965,431,1
1,1,7,23,325,1324,431,0
1,1,7,23,325,1284,431,1
1,1,7,23,325,1291,431,0
1,1,7,23,325,1290,431,1
1,1,7,23,325,1286,431,0
1,1,7,23,325,1286,431,0
1,1,7,23,325,1299,431,1
1,1,7,23,325,840,431,1
3,1,7,23,325,1273,431,0
3,1,7,23,325,1273,431,1
1,1,7,23,325,634,431,1
1,1,7,23,325,634,431,1
3,1,7,23,325,1243,431,1
3,1,7,23,325,1341,431,1
3,1,7,23,325,374,431,1
3,1,7,23,325,374,431,0
0,0,7,23,168,913,432,1
0,0,7,23,168,913,432,1
2,0,7,23,168,91,432,0
2,0,7,23,168,91,432,1
2,0,7,23,168,91,432,1
3,0,7,23,168,988,432,1
3,0,7,23,168,168,432,0
3,0,7,23,168,167,432,0
3,0,7,23,168,1517,432,0
3,0,7,23,168,1269,432,0
3,0,7,23,168,483,432,1
3,0,7,23,168,1093,432,0
3,0,7,23,168,394,432,1
3,0,7,23,168,473,432,1
3,0,7,23,168,898,432,0
3,0,7,23,168,982,432,1
3,0,7,23,168,986,432,1
3,0,7,23,168,1332,432,1
3,0,7,23,168,890,432,1
3,0,7,23,168,359,432,1
2,0,7,23,168,899,432,0
2,0,7,23,168,1275,432,0
1,0,7,23,168,633,432,0
1,0,7,23,168,884,432,1
2,0,7,23,168,955,432,0
2,0,7,23,168,955,432,1
1,0,7,23,168,1289,432,0
1,0,7,23,168,1289,432,1
1,0,7,23,168,1286,432,0
1,0,7,23,168,1284,432,1
3,0,7,23,168,72,432,0
3,1,7,23,324,956,433,1
3,1,7,23,324,956,433,0
3,1,7,23,324,956,433,0
3,1,7,23,324,387,433,0
3,1,7,23,324,1271,433,1
2,1,7,23,324,1023,433,1
2,1,7,23,324,1023,433,1
2,1,7,23,324,1023,433,1
2,1,7,23,324,1023,433,1
1,1,7,23,324,1319,433,1
3,1,7,23,324,1076,433,1
3,1,7,23,324,168,433,0
3,1,7,23,324,750,433,1
3,1,7,23,324,750,433,1
3,1,7,23,324,1252,433,0
3,1,7,23,324,1252,433,1
3,1,7,23,324,967,433,1
3,1,7,23,324,1082,433,1
3,1,7,23,324,1079,433,1
3,1,7,23,324,1331,433,0
3,1,7,23,324,457,433,1
3,1,7,23,324,1150,433,0
3,1,7,23,324,1158,433,1
3,1,7,23,324,376,433,1
3,1,7,23,324,1241,433,1
3,1,7,23,324,1244,433,0
3,1,7,23,324,1157,433,0
3,1,7,23,324,1256,433,1
3,1,7,23,324,1282,433,1
3,1,7,23,324,509,433,1
3,1,7,23,324,509,433,1
3,1,7,23,324,394,433,1
3,1,7,23,324,890,433,0
3,1,7,23,324,1147,433,0
3,1,7,23,324,1135,433,1
3,1,7,23,324,1146,433,0
3,1,7,23,324,1288,433,0
3,1,7,23,324,1288,433,1
3,1,7,23,324,1147,433,0
3,1,7,23,324,1122,433,1
3,1,7,23,324,1080,433,1
3,1,7,23,324,1363,433,0
3,1,7,23,324,1332,433,1
3,1,7,23,324,1077,433,0
3,1,7,23,324,973,433,1
3,1,7,23,324,426,433,1
2,1,7,23,324,899,433,0
2,1,7,23,324,1275,433,0
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,0
6,1,7,23,324,1220,433,0
6,1,7,23,324,1196,433,0
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1196,433,1
6,1,7,23,324,1220,433,1
6,1,7,23,324,1220,433,0
1,1,7,23,324,884,433,1
1,1,7,23,324,851,433,1
2,1,7,23,324,955,433,0
2,1,7,23,324,955,433,0
2,1,7,23,324,955,433,0
3,1,7,23,324,36,433,1
1,1,7,23,324,1308,433,0
1,1,7,23,324,1308,433,1
1,1,7,23,324,1289,433,1
1,1,7,23,324,1289,433,0
1,1,7,23,324,1290,433,1
1,1,7,23,324,1286,433,0
1,1,7,23,324,1286,433,0
1,1,7,23,324,1300,433,1
1,1,7,23,324,1300,433,0
1,1,7,23,324,1291,433,0
1,1,7,23,324,1284,433,1
1,1,7,23,324,885,433,1
3,1,7,23,324,72,433,0
1,1,7,23,324,840,433,1
3,1,7,23,324,1273,433,1
3,1,7,23,324,1272,433,0
3,1,7,23,324,374,433,1
3,1,7,23,322,1271,434,1
2,1,7,23,322,1023,434,1
2,1,7,23,322,1023,434,1
2,1,7,23,322,1023,434,1
2,1,7,23,322,91,434,0
2,1,7,23,322,91,434,1
3,1,7,23,322,1312,434,1
3,1,7,23,322,168,434,0
3,1,7,23,322,168,434,1
3,1,7,23,322,750,434,0
3,1,7,23,322,1252,434,0
3,1,7,23,322,1252,434,0
3,1,7,23,322,972,434,0
3,1,7,23,322,972,434,0
3,1,7,23,322,1079,434,1
3,1,7,23,322,1182,434,0
3,1,7,23,322,1182,434,0
3,1,7,23,322,1241,434,1
3,1,7,23,322,1244,434,0
3,1,7,23,322,1244,434,0
3,1,7,23,322,509,434,1
3,1,7,23,322,473,434,0
3,1,7,23,322,535,434,1
3,1,7,23,322,1147,434,0
3,1,7,23,322,1288,434,0
3,1,7,23,322,1146,434,0
3,1,7,23,322,1179,434,1
3,1,7,23,322,1334,434,0
3,1,7,23,322,1109,434,0
3,1,7,23,322,1080,434,1
3,1,7,23,322,1363,434,0
3,1,7,23,322,1087,434,1
3,1,7,23,322,1077,434,0
3,1,7,23,322,973,434,1
3,1,7,23,322,426,434,1
3,1,7,23,322,426,434,0
3,1,7,23,322,426,434,0
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,0
6,1,7,23,322,1220,434,1
6,1,7,23,322,1196,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1220,434,1
6,1,7,23,322,1196,434,1
6,1,7,23,322,1220,434,0
1,1,7,23,322,851,434,0
2,1,7,23,322,955,434,1
1,1,7,23,322,1324,434,1
1,1,7,23,322,1322,434,0
1,1,7,23,322,1322,434,0
1,1,7,23,322,1308,434,0
1,1,7,23,322,1308,434,1
1,1,7,23,322,1289,434,0
1,1,7,23,322,1291,434,0
1,1,7,23,322,1286,434,0
1,1,7,23,322,1300,434,1
3,1,7,23,322,1070,434,1
3,1,7,23,322,72,434,0
3,1,7,23,322,72,434,1
1,1,7,23,322,840,434,1
3,1,7,23,322,1273,434,1
5,1,7,23,322,625,434,1
1,1,7,23,322,634,434,1
1,1,7,23,322,634,434,1
3,1,7,23,322,1242,434,0
3,1,7,23,322,1341,434,1
3,1,7,23,322,1272,434,0
3,1,7,23,322,374,434,0
3,1,7,23,89,956,435,0
3,1,7,23,89,956,435,0
3,1,7,23,89,1271,435,1
2,1,7,23,89,1023,435,0
2,1,7,23,89,1023,435,1
2,1,7,23,89,1023,435,0
2,1,7,23,89,91,435,0
2,1,7,23,89,91,435,1
3,1,7,23,89,1229,435,0
3,1,7,23,89,1076,435,0
3,1,7,23,89,168,435,1
3,1,7,23,89,168,435,1
3,1,7,23,89,168,435,0
3,1,7,23,89,1252,435,0
3,1,7,23,89,1252,435,0
3,1,7,23,89,967,435,0
3,1,7,23,89,1331,435,1
3,1,7,23,89,465,435,0
3,1,7,23,89,1081,435,1
3,1,7,23,89,483,435,0
3,1,7,23,89,1182,435,0
3,1,7,23,89,1241,435,1
3,1,7,23,89,1244,435,0
3,1,7,23,89,1157,435,0
3,1,7,23,89,1157,435,0
3,1,7,23,89,1244,435,0
3,1,7,23,89,1256,435,1
3,1,7,23,89,509,435,1
3,1,7,23,89,394,435,0
3,1,7,23,89,394,435,0
3,1,7,23,89,375,435,1
3,1,7,23,89,890,435,1
3,1,7,23,89,1163,435,1
3,1,7,23,89,1147,435,0
3,1,7,23,89,1147,435,0
3,1,7,23,89,1147,435,0
3,1,7,23,89,1166,435,1
3,1,7,23,89,1288,435,0
3,1,7,23,89,1288,435,0
3,1,7,23,89,1288,435,1
3,1,7,23,89,974,435,1
3,1,7,23,89,1179,435,1
3,1,7,23,89,1332,435,1
3,1,7,23,89,1288,435,0
3,1,7,23,89,1288,435,0
3,1,7,23,89,1087,435,1
3,1,7,23,89,1109,435,0
3,1,7,23,89,1080,435,1
3,1,7,23,89,1363,435,0
3,1,7,23,89,1411,435,0
3,1,7,23,89,966,435,0
3,1,7,23,89,1077,435,0
3,1,7,23,89,890,435,0
3,1,7,23,89,973,435,1
3,1,7,23,89,1087,435,1
3,1,7,23,89,426,435,1
3,1,7,23,89,359,435,1
6,1,7,23,89,1197,435,0
2,1,7,23,89,899,435,1
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,0
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,1
6,1,7,23,89,1220,435,0
1,1,7,23,89,851,435,0
1,1,7,23,89,851,435,0
2,1,7,23,89,955,435,0
2,1,7,23,89,955,435,0
2,1,7,23,89,955,435,0
3,1,7,23,89,36,435,1
1,1,7,23,89,1322,435,0
1,1,7,23,89,1322,435,0
1,1,7,23,89,1289,435,1
1,1,7,23,89,1286,435,0
1,1,7,23,89,1300,435,1
1,1,7,23,89,1291,435,0
1,1,7,23,89,1299,435,0
1,1,7,23,89,840,435,0
1,1,7,23,89,634,435,1
1,1,7,23,89,634,435,1
3,1,7,23,89,956,436,0
3,1,7,23,89,956,436,0
3,1,7,23,89,956,436,0
3,1,7,23,89,387,436,0
3,1,7,23,89,1271,436,1
3,1,7,23,89,1271,436,1
2,1,7,23,89,81,436,1
2,1,7,23,89,91,436,0
2,1,7,23,89,1071,436,0
2,1,7,23,89,1023,436,1
2,1,7,23,89,1023,436,1
2,1,7,23,89,1023,436,0
2,1,7,23,89,1023,436,0
2,1,7,23,89,1023,436,0
2,1,7,23,89,1023,436,0
2,1,7,23,89,1023,436,1
2,1,7,23,89,1023,436,1
2,1,7,23,89,91,436,1
2,1,7,23,89,91,436,0
1,1,7,23,89,860,436,1
3,1,7,23,89,168,436,1
3,1,7,23,89,168,436,1
3,1,7,23,89,168,436,1
3,1,7,23,89,1085,436,1
3,1,7,23,89,967,436,1
3,1,7,23,89,972,436,1
3,1,7,23,89,972,436,0
3,1,7,23,89,1082,436,1
3,1,7,23,89,1230,436,1
3,1,7,23,89,1241,436,1
3,1,7,23,89,1244,436,0
3,1,7,23,89,1256,436,1
3,1,7,23,89,394,436,1
3,1,7,23,89,473,436,1
3,1,7,23,89,1147,436,0
3,1,7,23,89,1147,436,0
3,1,7,23,89,1288,436,1
3,1,7,23,89,1288,436,0
3,1,7,23,89,1288,436,0
3,1,7,23,89,1087,436,0
3,1,7,23,89,1087,436,1
3,1,7,23,89,1080,436,1
3,1,7,23,89,1363,436,0
3,1,7,23,89,1080,436,0
3,1,7,23,89,1087,436,1
3,1,7,23,89,426,436,0
3,1,7,23,89,359,436,1
2,1,7,23,89,899,436,0
2,1,7,23,89,899,436,0
2,1,7,23,89,1275,436,0
6,1,7,23,89,1220,436,0
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,0
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,0
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,1
6,1,7,23,89,1220,436,0
1,1,7,23,89,851,436,1
3,1,7,23,89,965,436,1
3,1,7,23,89,1192,436,0
3,1,7,23,89,36,436,0
1,1,7,23,89,1322,436,1
1,1,7,23,89,1322,436,0
1,1,7,23,89,1289,436,1
3,1,7,23,89,72,436,0
1,1,7,23,89,840,436,1
3,1,7,23,89,1341,436,1
3,1,7,15,159,956,437,0
3,1,7,15,159,1143,437,1
3,1,7,15,159,1271,437,0
2,1,7,15,159,1091,437,1
1,1,7,15,159,1319,437,0
3,1,7,15,159,1076,437,0
3,1,7,15,159,168,437,0
3,1,7,15,159,168,437,1
3,1,7,15,159,168,437,0
3,1,7,15,159,167,437,0
3,1,7,15,159,972,437,0
3,1,7,15,159,972,437,0
3,1,7,15,159,378,437,0
3,1,7,15,159,1182,437,0
3,1,7,15,159,1219,437,0
3,1,7,15,159,1219,437,0
3,1,7,15,159,1219,437,0
3,1,7,15,159,1146,437,0
3,1,7,15,159,1146,437,0
3,1,7,15,159,1350,437,1
3,1,7,15,159,890,437,0
3,1,7,15,159,473,437,1
3,1,7,15,159,1087,437,0
3,1,7,15,159,1173,437,1
3,1,7,15,159,1281,437,0
3,1,7,15,159,966,437,0
3,1,7,15,159,966,437,0
3,1,7,15,159,1195,437,1
3,1,7,15,159,1444,437,0
3,1,7,15,159,890,437,0
3,1,7,15,159,1149,437,1
3,1,7,15,159,1173,437,0
3,1,7,15,159,359,437,1
2,1,7,15,159,899,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
6,1,7,15,159,1220,437,1
1,1,7,15,159,884,437,0
1,1,7,15,159,884,437,1
1,1,7,15,159,851,437,1
1,1,7,15,159,851,437,0
3,1,7,15,159,965,437,1
3,1,7,15,159,1428,437,1
2,1,7,15,159,955,437,0
2,1,7,15,159,958,437,0
3,1,7,15,159,36,437,1
1,1,7,15,159,1322,437,1
1,1,7,15,159,1289,437,1
1,1,7,15,159,885,437,0
1,1,7,15,159,840,437,1
1,1,7,15,159,840,437,0
3,1,7,15,159,374,437,1
3,1,7,23,325,956,438,0
3,1,7,23,325,956,438,0
3,1,7,23,325,956,438,0
2,1,7,23,325,81,438,1
2,1,7,23,325,1071,438,0
2,1,7,23,325,1023,438,1
2,1,7,23,325,1023,438,1
2,1,7,23,325,1023,438,1
2,1,7,23,325,1023,438,1
1,1,7,23,325,876,438,0
3,1,7,23,325,1076,438,0
